Model name, max_depth, min_samples_leaf, n_estimators, Accuracy, Precision (True), Precision (False), Recall (True), Recall (False), True Positives, False Negatives, False Positives, False Negatives
bow_1_1, 15, 7, 800, 0.8456, 0.8087195600942655, 0.8838630806845966, 0.8784129692832765, 0.8166415662650602, 2059, 285, 487, 2169
bow_1_1, 20, 7, 100, 0.8248, 0.800471327572663, 0.850040749796251, 0.8470490440565254, 0.8041634541249036, 2038, 368, 508, 2086
bow_1_1, 20, 7, 400, 0.8426, 0.812254516889238, 0.8740831295843521, 0.8700042069835927, 0.8177659168890583, 2068, 309, 478, 2145
bow_1_1, 20, 7, 800, 0.843, 0.8087195600942655, 0.8785656071719642, 0.8735680950360628, 0.8157396897465002, 2059, 298, 487, 2156
bow_1_1, 25, 7, 100, 0.836, 0.8130400628436764, 0.8598207008964955, 0.8574979287489644, 0.8159319412219644, 2070, 344, 476, 2110
bow_1_1, 25, 7, 400, 0.8464, 0.816967792615868, 0.8769356153219234, 0.873215785054576, 0.8220015278838808, 2080, 302, 466, 2152
bow_1_1, 25, 7, 800, 0.848, 0.8173605655930872, 0.8797881010594947, 0.8758417508417509, 0.8227896341463414, 2081, 295, 465, 2159
bow_1_1, 15, 10, 100, 0.8254, 0.788688138256088, 0.8634881825590872, 0.8570209133589415, 0.7975159954836282, 2008, 335, 538, 2119
bow_1_1, 15, 10, 400, 0.8418, 0.8153967007069913, 0.8691931540342298, 0.8660826032540676, 0.8194391087207069, 2076, 321, 470, 2133
bow_1_1, 15, 10, 800, 0.8424, 0.8043990573448547, 0.8818255908720456, 0.8759623609923011, 0.8129226145755072, 2048, 290, 498, 2164
bow_1_1, 20, 10, 100, 0.8294, 0.8059701492537313, 0.8537082314588427, 0.8510991289921195, 0.8091927385090769, 2052, 359, 494, 2095
bow_1_1, 20, 10, 400, 0.8432, 0.8157894736842105, 0.871638141809291, 0.8683110367892977, 0.8201687116564417, 2077, 315, 469, 2139
bow_1_1, 20, 10, 800, 0.8444, 0.8091123330714847, 0.8810105949470253, 0.8758503401360545, 0.8164652567975831, 2060, 292, 486, 2162
bow_1_1, 25, 10, 100, 0.833, 0.8091123330714847, 0.8577832110839446, 0.8551266085512661, 0.8124276341181011, 2060, 349, 486, 2105
bow_1_1, 25, 10, 400, 0.8442, 0.8161822466614297, 0.8732681336593318, 0.8698200083717036, 0.8207583301417082, 2078, 311, 468, 2143
bow_1_1, 25, 10, 800, 0.846, 0.8150039277297721, 0.8781581092094539, 0.8740522325189554, 0.8206397562833206, 2075, 299, 471, 2155
bow_1_1, 15, 13, 100, 0.8222, 0.7882953652788688, 0.8573757131214343, 0.8515061518879932, 0.796065077563375, 2007, 350, 539, 2104
bow_1_1, 15, 13, 400, 0.8434, 0.8118617439120188, 0.876120619396903, 0.8717840573597638, 0.8178014454165082, 2067, 304, 479, 2150
bow_1_1, 15, 13, 800, 0.8416, 0.8036135113904164, 0.8810105949470253, 0.8751069289991446, 0.8121712997746056, 2046, 292, 500, 2162
bow_1_1, 20, 13, 100, 0.8288, 0.798114689709348, 0.8606356968215159, 0.8559393428812131, 0.8042650418888042, 2032, 342, 514, 2112
bow_1_1, 20, 13, 400, 0.8432, 0.8134328358208955, 0.8740831295843521, 0.8701680672268908, 0.8187022900763359, 2071, 309, 475, 2145
bow_1_1, 20, 13, 800, 0.8424, 0.8043990573448547, 0.8818255908720456, 0.8759623609923011, 0.8129226145755072, 2048, 290, 498, 2164
bow_1_1, 25, 13, 100, 0.8328, 0.8071484681853889, 0.8594132029339854, 0.85625, 0.8111538461538461, 2055, 345, 491, 2109
bow_1_1, 25, 13, 400, 0.846, 0.8181461115475255, 0.8748981255093724, 0.8715481171548117, 0.8226053639846743, 2083, 307, 463, 2147
bow_1_1, 25, 13, 800, 0.844, 0.812254516889238, 0.8769356153219234, 0.8725738396624473, 0.8182509505703423, 2068, 302, 478, 2152
bow_1_2, 15, 2, 100, 0.8166, 0.7490180675569521, 0.8867155664221679, 0.8727688787185355, 0.7730017761989343, 1907, 278, 639, 2176
bow_1_2, 15, 2, 400, 0.842, 0.7867242733699922, 0.8993480032599837, 0.8902222222222222, 0.8025454545454546, 2003, 247, 543, 2207
bow_1_2, 15, 2, 800, 0.846, 0.7953652788688138, 0.8985330073349633, 0.8905013192612137, 0.8088774761555393, 2025, 249, 521, 2205
bow_1_2, 20, 2, 100, 0.8236, 0.7600157109190888, 0.8895680521597392, 0.8771532184950136, 0.7813171080887616, 1935, 271, 611, 2183
bow_1_2, 20, 2, 400, 0.846, 0.8000785545954439, 0.8936430317848411, 0.8864229765013055, 0.811621021465581, 2037, 261, 509, 2193
bow_1_2, 20, 2, 800, 0.8482, 0.802827965435978, 0.8952730236348818, 0.888309430682312, 0.8140051871063356, 2044, 257, 502, 2197
bow_1_2, 25, 2, 100, 0.8272, 0.7733699921445405, 0.8830480847595762, 0.8727836879432624, 0.7897230320699709, 1969, 287, 577, 2167
bow_1_2, 25, 2, 400, 0.8462, 0.8000785545954439, 0.8940505297473512, 0.8868088811493252, 0.8116907140214576, 2037, 260, 509, 2194
bow_1_2, 25, 2, 800, 0.8506, 0.8059701492537313, 0.8969030154849226, 0.8902386117136659, 0.8166975881261596, 2052, 253, 494, 2201
bow_1_2, 15, 3, 100, 0.818, 0.7478397486252946, 0.8907905460472698, 0.8766114180478821, 0.772984441301273, 1904, 268, 642, 2186
bow_1_2, 15, 3, 400, 0.8384, 0.781618224666143, 0.8973105134474327, 0.8876003568242641, 0.7984046410442349, 1990, 252, 556, 2202
bow_1_2, 15, 3, 800, 0.8432, 0.7882953652788688, 0.9001629991850041, 0.8912078152753108, 0.8038573508005823, 2007, 245, 539, 2209
bow_1_2, 20, 3, 100, 0.819, 0.7513747054202671, 0.8891605541972291, 0.8755148741418765, 0.775133214920071, 1913, 272, 633, 2182
bow_1_2, 20, 3, 400, 0.8452, 0.7890809112333071, 0.9034229828850856, 0.8944790739091718, 0.8050108932461874, 2009, 237, 537, 2217
bow_1_2, 20, 3, 800, 0.8498, 0.7985074626865671, 0.9030154849225754, 0.8952003522677234, 0.8120190545987541, 2033, 238, 513, 2216
bow_1_2, 25, 3, 100, 0.831, 0.772191673212883, 0.8920130399348003, 0.8812191842223218, 0.7905381003972554, 1966, 265, 580, 2189
bow_1_2, 25, 3, 400, 0.8482, 0.8016496465043205, 0.8964955175224124, 0.8893246187363835, 0.8133086876155268, 2041, 254, 505, 2200
bow_1_2, 25, 3, 800, 0.85, 0.8024351924587588, 0.8993480032599837, 0.8921397379912663, 0.8143911439114391, 2043, 247, 503, 2207
bow_1_2, 15, 5, 100, 0.82, 0.7501963864886095, 0.8924205378973105, 0.8785648574057038, 0.7749469214437368, 1910, 264, 636, 2190
bow_1_2, 15, 5, 400, 0.8408, 0.7831893165750197, 0.9005704971475142, 0.8909740840035746, 0.8001448225923244, 1994, 244, 552, 2210
bow_1_2, 15, 5, 800, 0.8442, 0.7898664571877455, 0.9005704971475142, 0.8917960088691796, 0.8051001821493625, 2011, 244, 535, 2210
bow_1_2, 20, 5, 100, 0.8244, 0.753338570306363, 0.8981255093724532, 0.8846863468634686, 0.7782485875706214, 1918, 250, 628, 2204
bow_1_2, 20, 5, 400, 0.847, 0.7930086410054988, 0.9030154849225754, 0.8945502879929109, 0.8078745898651112, 2019, 238, 527, 2216
bow_1_2, 20, 5, 800, 0.8468, 0.7949725058915946, 0.9005704971475142, 0.892416225749559, 0.8089311859443631, 2024, 244, 522, 2210
bow_1_2, 25, 5, 100, 0.8328, 0.7694422623723488, 0.8985330073349633, 0.8872282608695652, 0.789756446991404, 1959, 249, 587, 2205
bow_1_2, 25, 5, 400, 0.8472, 0.795758051846033, 0.9005704971475142, 0.892511013215859, 0.8095238095238095, 2026, 244, 520, 2210
bow_1_2, 25, 5, 800, 0.8486, 0.798114689709348, 0.9009779951100244, 0.8931868131868131, 0.8113761467889908, 2032, 243, 514, 2211
bow_1_2, 15, 7, 100, 0.8158, 0.7427336999214454, 0.8916055419722901, 0.8766805748725082, 0.7696095673584242, 1891, 266, 655, 2188
bow_1_2, 15, 7, 400, 0.8392, 0.7784760408483896, 0.902200488997555, 0.891989198919892, 0.796976241900648, 1982, 240, 564, 2214
bow_1_2, 15, 7, 800, 0.8456, 0.7882953652788688, 0.9050529747351264, 0.8959821428571428, 0.8047101449275362, 2007, 233, 539, 2221
bow_1_2, 20, 7, 100, 0.8208, 0.7474469756480754, 0.8969030154849226, 0.8826530612244898, 0.7739099859353024, 1903, 253, 643, 2201
bow_1_2, 20, 7, 400, 0.8458, 0.7890809112333071, 0.9046454767726161, 0.8956754346856888, 0.8052230685527747, 2009, 234, 537, 2220
bow_1_2, 20, 7, 800, 0.8486, 0.7941869599371564, 0.9050529747351264, 0.8966740576496675, 0.8091074681238616, 2022, 233, 524, 2221
bow_1_2, 25, 7, 100, 0.832, 0.7655145326001571, 0.9009779951100244, 0.8891423357664233, 0.7873931623931624, 1949, 243, 597, 2211
bow_1_2, 25, 7, 400, 0.8466, 0.7918303220738413, 0.9034229828850856, 0.8948069241011984, 0.8070622497269749, 2016, 237, 530, 2217
bow_1_2, 25, 7, 800, 0.8492, 0.7953652788688138, 0.9050529747351264, 0.8968113374667848, 0.8099927060539752, 2025, 233, 521, 2221
bow_1_2, 15, 10, 100, 0.82, 0.7494108405341713, 0.8932355338223309, 0.8792626728110599, 0.7745583038869258, 1908, 262, 638, 2192
bow_1_2, 15, 10, 400, 0.838, 0.7741555380989787, 0.9042379788101059, 0.8934723481414325, 0.794201861130995, 1971, 235, 575, 2219
bow_1_2, 15, 10, 800, 0.8448, 0.7894736842105263, 0.902200488997555, 0.8933333333333333, 0.8050909090909091, 2010, 240, 536, 2214
bow_1_2, 20, 10, 100, 0.8228, 0.7588373919874313, 0.8891605541972291, 0.8765880217785844, 0.7804005722460658, 1932, 272, 614, 2182
bow_1_2, 20, 10, 400, 0.844, 0.7867242733699922, 0.9034229828850856, 0.8941964285714286, 0.8032608695652174, 2003, 237, 543, 2217
bow_1_2, 20, 10, 800, 0.8484, 0.7949725058915946, 0.9038304808475958, 0.8955752212389381, 0.8094890510948906, 2024, 236, 522, 2218
bow_1_2, 25, 10, 100, 0.8294, 0.7663000785545955, 0.8948655256723717, 0.8832050701674966, 0.7868147617341454, 1951, 258, 595, 2196
bow_1_2, 25, 10, 400, 0.8486, 0.7937941869599372, 0.9054604726976365, 0.8970261873058145, 0.8088824171823807, 2021, 232, 525, 2222
bow_1_2, 25, 10, 800, 0.8496, 0.7969363707776905, 0.9042379788101059, 0.8962014134275619, 0.8110380116959064, 2029, 235, 517, 2219
bow_1_2, 15, 13, 100, 0.821, 0.7592301649646505, 0.8850855745721271, 0.872686230248307, 0.7798922800718133, 1933, 282, 613, 2172
bow_1_2, 15, 13, 400, 0.8382, 0.776904948939513, 0.9017929910350448, 0.8913925191527715, 0.7957569219705142, 1978, 241, 568, 2213
bow_1_2, 15, 13, 800, 0.8446, 0.7922230950510605, 0.8989405052974735, 0.8905077262693156, 0.8065813528336381, 2017, 248, 529, 2206
bow_1_2, 20, 13, 100, 0.8264, 0.7659073055773763, 0.8891605541972291, 0.8775877587758776, 0.7854571634269258, 1950, 272, 596, 2182
bow_1_2, 20, 13, 400, 0.842, 0.7867242733699922, 0.8993480032599837, 0.8902222222222222, 0.8025454545454546, 2003, 247, 543, 2207
bow_1_2, 20, 13, 800, 0.845, 0.7945797329143754, 0.8973105134474327, 0.8892307692307693, 0.8080733944954128, 2023, 252, 523, 2202
bow_1_2, 25, 13, 100, 0.8312, 0.7741555380989787, 0.8903830480847595, 0.8799107142857143, 0.7916666666666666, 1971, 269, 575, 2185
bow_1_2, 25, 13, 400, 0.843, 0.7882953652788688, 0.8997555012224939, 0.8908122503328895, 0.8037859483072443, 2007, 246, 539, 2208
bow_1_2, 25, 13, 800, 0.8496, 0.8063629222309505, 0.8944580277098615, 0.8879757785467128, 0.8165922619047619, 2053, 259, 493, 2195
